1	1	Roller Coaster Murder Case	January 8, 1996	May 24, 2004	New characterCharacter developmentRomanceBlack OrganizationCharacters pastsDetective Boys	V1 ~ F1(001)	N/A
1046	1103	The Birthday Party of Divine Punishment (Part 2)	June 11, 2022		Character developmentBlack OrganizationCharacters pasts	V98 - F11 ~ V99 - F3(1047-1050)	Permanent marker
1047	1104	The Red Sheep's Eerie Game (Part 1)	June 18, 2022		Characters pasts	TV Original	Festival memories
1048	1105	The Red Sheep's Eerie Game (Part 2)	June 25, 2022			TV Original	Sheep's horn
1049	1106	The Threat to Megure's Police Career	July 9, 2022			TV Original	Clay
1050	1107	Intrigue at Morikawa Mansion (Part 1)	July 16, 2022			TV Original	Key
1051	1108	Intrigue at Morikawa Mansion (Part 2)	July 23, 2022			TV Original	Soft serve
1052	1109	The Detective Boys' Test of Courage	July 30, 2022		Detective Boys	TV Original	Cat
1053	1110	The Spark That Fell on the Ranch (Part 1)	August 6, 2022		Character developmentCharacters pastsDetective Boys	V99 - F4~7(1051-1054)	Chicken
1054	1111	The Spark That Fell on the Ranch (Part 2)	August 13, 2022		Character developmentDetective Boys	V99 - F4~7(1051-1054)	Highlighter
98	104	The Famous Potter Murder Case (Part 1) (Remastered)	August 20, 2022		New character	V16 - F10 ~ V17 - F2(160-162)	Pot
99	105	The Famous Potter Murder Case (Part 2) (Remastered)	August 27, 2022			V16 - F10 ~ V17 - F2(160-162)	Blood stain
1055	1112	The Ghost's Revenge	September 3, 2022			TV Original	Photo frame
631	682	What the Flower Clock Knew (Remastered)[2]	September 10, 2022		Detective Boys	TV Original	Seesaw
1056	1113	I Want My Husband Back	September 17, 2022			TV Original	Safe
1057	1114	Bad Guys	September 24, 2022		Detective Boys	TV Original	Sheets
1058	1115	The Man Who Camped Out at the Police Station	October 1, 2022			TV Original	Window Pane
1059	1116	Yoko Okino and the Locked Attic (Part 1)	October 8, 2022			V99 - F8~10(1055-1057)	Playing cards
1060	1117	Yoko Okino and the Locked Attic (Part 2)	October 15, 2022		Character development	V99 - F8~10(1055-1057)	Mahjong
165	176	The Disappearing Detective Boys Case (Remastered)	October 22, 2022		Character developmentRomanceDetective Boys	TV Original	Doll
1061 WPS4	1118	Police Academy Arc Wild Police Story CASE. Hiromitsu Morofushi	October 29, 2022		Characters pasts	WPS V2 - F10~12	You reap what you sow
1062	1119	The Spiral of Rain and Malice	November 5, 2022		Detective Boys	TV Original	Earrings
1063	1120	The Targeted Chicken Sexer	November 12, 2022			TV Original	Hand
1064	1121	The Dreamy-Eyed Woman's Last Shot at Love	November 19, 2022			TV Original	Limousine
1065	1122	Detectives Don't Sleep	November 26, 2022			TV Original	Thursday
1066	1123	'Til Death Do Us Part	December 3, 2022			TV Original	Schedule
130	140	The Indiscriminate Stadium Threatening Case (Part 1) (Remastered)	December 10, 2022		New characterDetective Boys	V19 - F9 ~ V20 - F1(189-191)	Sport broadcast
131	141	The Indiscriminate Stadium Threatening Case (Part 2) (Remastered)	December 17, 2022		Detective Boys	V19 - F9 ~ V20 - F1(189-191)	Age
1067	1124	The Shopping Center in Love	December 24, 2022			TV Original	Professional wrestling tournament
1068	1125	Mitsuhiko Tsuburaya's Detective Notes	January 7, 2023		Detective Boys	TV Original	Pizza
1069	1126	The Sweet Voice Heard Through the Phone	January 14, 2023			TV Original	Pay phone
1070	1127	The Surprise That Leads to Tragedy	January 21, 2023		Detective Boys	TV Original	Handkerchief
